sample_1,id,,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,label
1,469,70,25,157,180,180,0.06,-0.06,-0.04,-0.00,-0.01,0.01,1
1,470,80,27,157,180,180,0.06,-0.06,-0.05,-0.00,-0.01,0.01,1
1,471,89,28,156,180,180,0.05,-0.07,-0.06,0.00,-0.01,0.01,1
1,472,80,31,150,180,180,0.06,-0.08,-0.06,-0.00,-0.01,0.01,1
1,473,85,32,160,180,180,0.07,-0.09,-0.07,0.00,-0.01,0.01,1
1,474,81,28,153,180,180,0.07,-0.10,-0.06,0.00,-0.01,0.02,1
1,475,76,24,149,180,180,0.08,-0.10,-0.06,0.00,-0.02,0.02,1
1,476,79,32,149,180,180,0.08,-0.11,-0.06,-0.00,-0.02,0.03,1
1,477,73,25,151,180,180,0.09,-0.10,-0.04,-0.00,-0.02,0.03,1
1,478,90,32,153,180,180,0.09,-0.09,-0.05,-0.00,-0.02,0.03,1
1,479,83,28,149,180,180,0.09,-0.08,-0.05,-0.00,-0.02,0.03,1
1,480,84,31,149,180,180,0.09,-0.07,-0.07,-0.00,-0.02,0.04,1
1,481,73,26,150,180,180,0.08,-0.05,-0.07,-0.01,-0.02,0.04,1
1,482,75,32,153,180,180,0.07,-0.04,-0.08,-0.00,-0.02,0.04,1
2,250,38,18,134,67,180,-2.58,-1.77,4.54,0.37,-0.39,-0.04,1
2,251,28,10,116,36,180,-2.61,-1.86,4.65,0.38,-0.35,-0.06,1
2,252,59,20,128,72,180,-2.55,-1.92,4.82,0.37,-0.33,-0.06,1
2,253,54,27,118,54,180,-2.51,-1.95,4.96,0.35,-0.32,-0.05,1
2,254,50,19,111,18,180,-2.58,-1.99,5.00,0.35,-0.31,-0.05,1
2,255,64,15,127,72,180,-2.61,-2.09,5.04,0.38,-0.27,-0.06,1
2,256,40,17,111,0,180,-2.60,-2.16,5.15,0.37,-0.25,-0.06,1
2,257,50,18,103,87,180,-2.59,-2.20,5.26,0.34,-0.24,-0.04,1
2,258,40,25,118,0,180,-2.63,-2.21,5.35,0.31,-0.22,-0.03,1
2,259,44,12,130,0,180,-2.66,-2.25,5.42,0.30,-0.18,-0.03,1
2,260,42,10,126,31,180,-2.63,-2.26,5.49,0.27,-0.15,-0.01,1
2,261,70,26,110,64,180,-2.63,-2.23,5.51,0.23,-0.13,0.01,1
2,262,51,38,140,0,180,-2.70,-2.21,5.49,0.21,-0.12,0.02,1
2,263,46,21,119,57,180,-2.76,-2.23,5.47,0.21,-0.10,0.01,1
2,264,64,39,130,120,180,-2.76,-2.28,5.51,0.19,-0.08,0.02,1
2,265,58,11,130,9,180,-2.73,-2.28,5.57,0.15,-0.07,0.03,1
2,266,40,17,127,0,180,-2.71,-2.25,5.61,0.13,-0.06,0.04,1
2,267,41,32,136,0,180,-2.72,-2.24,5.60,0.12,-0.04,0.04,1
2,268,49,29,126,117,180,-2.77,-2.25,5.55,0.10,-0.04,0.05,1
2,269,59,29,133,24,180,-2.78,-2.24,5.54,0.08,-0.04,0.06,1
2,270,57,29,125,145,180,-2.77,-2.19,5.59,0.06,-0.03,0.06,1
2,271,36,30,115,103,180,-2.76,-2.17,5.62,0.06,-0.02,0.05,1
2,272,61,22,127,0,180,-2.79,-2.20,5.59,0.06,-0.02,0.04,1
2,273,64,15,126,100,180,-2.83,-2.21,5.54,0.04,-0.02,0.04,1
2,274,48,23,131,0,180,-2.83,-2.19,5.53,0.02,-0.02,0.05,1
2,275,67,33,122,0,180,-2.82,-2.16,5.55,0.01,-0.03,0.04,1
2,276,48,30,114,54,180,-2.83,-2.15,5.56,0.02,-0.03,0.04,1
2,277,49,22,111,0,180,-2.85,-2.17,5.56,0.03,-0.03,0.03,1
2,278,55,24,129,69,180,-2.82,-2.20,5.59,0.04,-0.03,0.02,1
2,279,42,26,142,24,180,-2.80,-2.22,5.61,0.03,-0.02,0.02,1
2,280,64,32,126,106,180,-2.80,-2.22,5.61,0.01,-0.03,0.03,1
2,281,70,22,120,40,180,-2.83,-2.22,5.58,0.01,-0.02,0.03,1
2,282,65,18,129,67,180,-2.83,-2.22,5.59,-0.00,-0.02,0.04,1
2,283,56,24,125,51,180,-2.80,-2.20,5.62,-0.00,-0.02,0.04,1
2,284,36,31,115,72,180,-2.80,-2.19,5.62,-0.00,-0.01,0.04,1
2,285,47,14,141,103,180,-2.80,-2.19,5.61,-0.00,-0.01,0.04,1
2,286,38,14,139,3,180,-2.83,-2.19,5.58,-0.01,-0.00,0.04,1
2,287,54,30,142,94,180,-2.84,-2.19,5.57,-0.02,-0.00,0.05,1
2,288,55,25,126,0,180,-2.84,-2.17,5.56,-0.04,-0.00,0.06,1
2,289,36,21,135,0,180,-2.83,-2.14,5.57,-0.04,-0.00,0.06,1
2,290,46,15,119,27,180,-2.85,-2.12,5.55,-0.04,-0.01,0.06,1
2,291,70,27,131,51,180,-2.87,-2.13,5.52,-0.02,-0.01,0.05,1
2,292,64,25,143,15,180,-2.86,-2.13,5.52,-0.02,-0.00,0.05,1
2,293,66,14,122,91,180,-2.86,-2.11,5.52,-0.02,-0.01,0.05,1
2,294,60,32,134,99,180,-2.87,-2.09,5.52,-0.01,-0.01,0.05,1
2,295,76,17,122,0,180,-2.89,-2.08,5.50,-0.00,-0.01,0.05,1
2,296,72,27,138,45,180,-2.89,-2.07,5.50,0.00,-0.01,0.05,1
2,297,61,29,138,51,180,-2.88,-2.05,5.51,-0.00,-0.01,0.05,1
2,298,70,16,140,72,180,-2.88,-2.03,5.52,0.00,-0.01,0.04,1
2,299,71,25,116,114,180,-2.90,-2.01,5.51,0.01,-0.01,0.04,1
2,300,54,39,135,0,180,-2.90,-2.02,5.51,0.02,-0.01,0.03,1
2,301,62,26,121,21,180,-2.89,-2.02,5.52,0.01,-0.01,0.03,1
2,302,59,24,131,1,180,-2.89,-2.00,5.53,0.01,-0.02,0.03,1
2,303,62,27,140,67,180,-2.90,-1.99,5.53,0.01,-0.01,0.03,1
2,304,77,25,131,0,180,-2.91,-2.00,5.52,0.02,-0.01,0.02,1
2,305,74,25,134,42,180,-2.91,-2.01,5.51,0.01,-0.01,0.02,1
2,306,59,35,136,91,180,-2.90,-2.01,5.52,0.01,-0.02,0.02,1
2,307,53,16,134,141,180,-2.89,-2.00,5.52,0.01,-0.02,0.02,1
2,308,56,28,135,19,180,-2.89,-2.00,5.51,0.02,-0.02,0.02,1
2,309,72,28,130,75,180,-2.91,-2.01,5.49,0.02,-0.02,0.02,1
2,310,69,29,130,61,180,-2.92,-2.02,5.49,0.01,-0.02,0.02,1
2,311,77,28,138,37,180,-2.91,-2.00,5.50,0.01,-0.02,0.02,1
2,312,72,43,119,121,180,-2.91,-2.00,5.49,0.02,-0.02,0.02,1
2,313,77,21,130,9,180,-2.90,-1.99,5.49,0.02,-0.02,0.02,1
2,314,64,33,115,0,180,-2.91,-2.00,5.48,0.02,-0.02,0.02,1
2,315,56,26,144,58,180,-2.90,-2.00,5.48,0.02,-0.02,0.02,1
