sample_id,timestamp,sensor_thumb,sensor_index,sensor_middle,sensor_ring,sensor_pinky,sensor_accel_x,sensor_accel_y,sensor_accel_z,sensor_gyro_x,sensor_gyro_y,sensor_z,label
9369170f-bb5a-49b4-a373-36c393c110e7_10,56,0,0,0,0,0,-7.28,1.36,8.33,-0.02,-0.01,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,57,0,0,0,0,0,-7.29,1.37,8.34,-0.02,-0.02,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,58,0,0,0,0,0,-7.28,1.34,8.34,-0.00,-0.01,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,59,0,0,0,0,0,-7.28,1.32,8.34,0.01,-0.01,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,60,0,0,0,0,0,-7.28,1.31,8.35,-0.01,-0.01,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,61,0,0,0,0,0,-7.28,1.33,8.35,-0.02,-0.01,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,62,0,0,0,0,0,-7.28,1.33,8.35,0.00,-0.01,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,63,0,0,0,0,0,-7.28,1.30,8.35,0.03,-0.00,-0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,64,0,0,0,0,0,-7.28,1.31,8.35,0.01,-0.00,0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,65,0,0,0,0,0,-7.27,1.32,8.34,0.01,-0.00,0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,66,0,0,0,0,0,-7.27,1.34,8.34,0.01,0.00,0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,67,0,0,0,0,0,-7.27,1.34,8.34,0.03,0.01,0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,68,0,0,0,0,0,-7.27,1.32,8.34,0.04,0.01,0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,69,0,0,0,0,0,-7.27,1.32,8.33,0.02,0.00,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,70,0,0,0,0,0,-7.26,1.32,8.33,0.02,0.00,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,71,0,0,0,0,0,-7.26,1.33,8.32,0.02,-0.00,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,72,0,0,0,0,0,-7.27,1.34,8.32,0.02,-0.00,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,73,0,0,0,0,0,-7.27,1.34,8.33,0.01,-0.00,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,74,0,0,0,0,0,-7.27,1.32,8.32,0.02,-0.00,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,75,0,0,0,0,0,-7.27,1.34,8.33,0.01,-0.01,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,76,0,0,0,0,0,-7.28,1.35,8.33,0.00,-0.01,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,77,0,0,0,0,0,-7.28,1.37,8.33,-0.00,-0.01,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,78,0,0,0,0,0,-7.27,1.37,8.33,0.00,-0.01,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,79,0,0,0,0,0,-7.27,1.37,8.33,0.00,-0.01,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,80,0,0,0,0,0,-7.27,1.38,8.32,-0.01,-0.01,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,81,0,0,0,0,0,-7.27,1.38,8.31,-0.00,-0.01,0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,82,0,0,0,0,0,-7.28,1.36,8.29,-0.00,-0.01,0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,83,0,0,0,0,0,-7.28,1.37,8.28,-0.02,-0.01,-0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,84,0,0,0,0,0,-7.26,1.40,8.28,-0.03,-0.02,-0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,85,0,0,0,0,0,-7.26,1.40,8.29,-0.03,-0.03,-0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,86,0,0,0,0,0,-7.27,1.38,8.29,-0.02,-0.03,-0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,87,0,0,0,0,0,-7.29,1.36,8.31,-0.02,-0.03,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,88,0,0,0,0,0,-7.30,1.40,8.33,-0.04,-0.04,-0.00,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,89,0,0,0,0,0,-7.31,1.42,8.35,-0.03,-0.04,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,90,0,0,0,0,0,-7.31,1.41,8.37,-0.01,-0.04,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,91,0,0,0,0,0,-7.30,1.40,8.39,-0.00,-0.04,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,92,0,0,0,0,0,-7.28,1.41,8.41,-0.01,-0.04,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,93,0,0,0,0,0,-7.28,1.41,8.43,-0.01,-0.03,-0.01,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,94,0,0,0,0,0,-7.31,1.38,8.44,0.01,-0.02,-0.02,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,95,0,0,0,0,0,-7.32,1.35,8.44,0.01,-0.01,-0.02,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,96,0,0,0,0,0,-7.30,1.33,8.43,0.01,-0.01,-0.02,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,97,0,0,0,0,0,-7.27,1.33,8.41,-0.01,-0.01,-0.02,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,98,0,0,0,0,0,-7.26,1.32,8.40,0.00,-0.00,-0.02,5
9369170f-bb5a-49b4-a373-36c393c110e7_10,99,0,0,0,0,0,-7.26,1.29,8.39,0.01,-0.00,-0.02,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,0,0,0,0,0,0,-7.26,1.27,8.39,-0.01,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,1,0,0,0,0,0,-7.26,1.26,8.39,-0.01,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,2,0,0,0,0,0,-7.26,1.25,8.40,0.00,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,3,0,0,0,0,0,-7.26,1.22,8.40,0.02,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,4,0,0,0,0,0,-7.25,1.20,8.40,0.02,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,5,0,0,0,0,0,-7.23,1.19,8.40,0.02,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,6,0,0,0,0,0,-7.23,1.19,8.41,0.02,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,7,0,0,0,0,0,-7.23,1.17,8.41,0.04,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,8,0,0,0,0,0,-7.23,1.13,8.40,0.04,-0.00,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,9,0,0,0,0,0,-7.23,1.12,8.37,0.02,-0.01,-0.02,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,10,0,0,0,0,0,-7.23,1.12,8.35,0.03,-0.00,-0.02,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,11,0,0,0,0,0,-7.24,1.12,8.34,0.03,0.00,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,12,0,0,0,0,0,-7.25,1.14,8.33,0.02,0.00,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,13,0,0,0,0,0,-7.25,1.15,8.32,0.02,0.01,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,14,0,0,0,0,0,-7.25,1.16,8.31,0.02,0.00,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,15,0,0,0,0,0,-7.26,1.18,8.30,0.02,0.00,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,16,0,0,0,0,0,-7.27,1.19,8.30,0.01,-0.00,0.02,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,17,0,0,0,0,0,-7.27,1.22,8.30,0.00,-0.00,0.02,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,18,0,0,0,0,0,-7.27,1.25,8.31,-0.00,-0.00,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,19,0,0,0,0,0,-7.27,1.25,8.33,0.01,-0.00,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,20,0,0,0,0,0,-7.27,1.25,8.33,-0.00,-0.00,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,21,0,0,0,0,0,-7.27,1.26,8.33,-0.01,-0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,22,0,0,0,0,0,-7.26,1.25,8.33,-0.01,-0.00,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,23,0,0,0,0,0,-7.26,1.24,8.33,-0.00,-0.00,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,24,0,0,0,0,0,-7.25,1.21,8.32,0.00,-0.00,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,25,0,0,0,0,0,-7.24,1.20,8.31,-0.01,-0.00,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,26,0,0,0,0,0,-7.24,1.19,8.30,-0.01,-0.00,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,27,0,0,0,0,0,-7.23,1.18,8.28,-0.00,-0.01,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,28,0,0,0,0,0,-7.23,1.16,8.24,0.00,-0.01,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,29,0,0,0,0,0,-7.23,1.15,8.23,-0.00,-0.02,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,30,0,0,0,0,0,-7.23,1.15,8.23,-0.00,-0.03,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,31,0,0,0,0,0,-7.24,1.16,8.25,-0.01,-0.04,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,32,0,0,0,0,0,-7.24,1.16,8.27,-0.01,-0.05,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,33,0,0,0,0,0,-7.23,1.18,8.30,-0.01,-0.06,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,34,0,0,0,0,0,-7.24,1.21,8.34,-0.01,-0.07,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,35,0,0,0,0,0,-7.26,1.22,8.37,-0.00,-0.07,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,36,0,0,0,0,0,-7.27,1.23,8.41,0.01,-0.07,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,37,0,0,0,0,0,-7.28,1.23,8.46,0.00,-0.07,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,38,0,0,0,0,0,-7.28,1.24,8.51,-0.00,-0.07,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,39,0,0,0,0,0,-7.28,1.24,8.55,0.01,-0.06,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,40,0,0,0,0,0,-7.28,1.24,8.56,0.02,-0.04,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,41,0,0,0,0,0,-7.28,1.23,8.56,0.03,-0.03,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,42,0,0,0,0,0,-7.28,1.21,8.55,0.04,-0.02,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,43,0,0,0,0,0,-7.29,1.19,8.54,0.04,-0.01,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,44,0,0,0,0,0,-7.28,1.18,8.51,0.03,-0.00,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,45,0,0,0,0,0,-7.27,1.18,8.49,0.03,-0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,46,0,0,0,0,0,-7.27,1.19,8.46,0.02,-0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,47,0,0,0,0,0,-7.26,1.18,8.44,0.03,-0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,48,0,0,0,0,0,-7.26,1.18,8.44,0.02,-0.01,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,49,0,0,0,0,0,-7.26,1.17,8.44,0.01,-0.01,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,50,0,0,0,0,0,-7.27,1.18,8.44,-0.01,-0.02,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,51,0,0,0,0,0,-7.26,1.20,8.44,-0.02,-0.02,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,52,0,0,0,0,0,-7.26,1.21,8.45,-0.02,-0.02,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,53,0,0,0,0,0,-7.25,1.22,8.45,-0.02,-0.02,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,54,0,0,0,0,0,-7.26,1.22,8.46,-0.02,-0.02,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,55,0,0,0,0,0,-7.27,1.22,8.47,-0.01,-0.01,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,56,0,0,0,0,0,-7.28,1.22,8.47,0.00,-0.01,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,57,0,0,0,0,0,-7.28,1.22,8.46,0.00,-0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,58,0,0,0,0,0,-7.28,1.23,8.45,0.01,0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,59,0,0,0,0,0,-7.28,1.25,8.43,0.01,0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,60,0,0,0,0,0,-7.28,1.26,8.42,0.03,0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,61,0,0,0,0,0,-7.28,1.24,8.41,0.04,-0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,62,0,0,0,0,0,-7.27,1.23,8.41,0.03,-0.01,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,63,0,0,0,0,0,-7.28,1.23,8.42,0.02,-0.01,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,64,0,0,0,0,0,-7.28,1.24,8.43,0.02,-0.02,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,65,0,0,0,0,0,-7.27,1.22,8.44,0.03,-0.02,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,66,0,0,0,0,0,-7.25,1.20,8.46,0.02,-0.02,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,67,0,0,0,0,0,-7.24,1.19,8.48,0.02,-0.02,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,68,0,0,0,0,0,-7.25,1.18,8.50,0.00,-0.02,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,69,0,0,0,0,0,-7.25,1.17,8.52,0.01,-0.02,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,70,0,0,0,0,0,-7.25,1.16,8.53,0.01,-0.01,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,71,0,0,0,0,0,-7.26,1.14,8.53,0.01,-0.01,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,72,0,0,0,0,0,-7.26,1.14,8.52,0.01,-0.00,-0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,73,0,0,0,0,0,-7.25,1.15,8.51,0.01,0.00,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,74,0,0,0,0,0,-7.26,1.14,8.50,0.02,0.01,0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,75,0,0,0,0,0,-7.26,1.12,8.48,0.02,0.01,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,76,0,0,0,0,0,-7.27,1.11,8.45,0.03,0.01,0.02,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,77,0,0,0,0,0,-7.27,1.11,8.44,0.03,0.00,0.02,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,78,0,0,0,0,0,-7.27,1.12,8.42,0.03,-0.00,0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,79,0,0,0,0,0,-7.26,1.14,8.41,0.04,-0.01,0.04,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,80,0,0,0,0,0,-7.25,1.15,8.41,0.04,-0.02,0.05,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,81,0,0,0,0,0,-7.25,1.18,8.42,0.03,-0.02,0.06,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,82,0,0,0,0,0,-7.26,1.22,8.43,0.03,-0.03,0.06,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,83,0,0,0,0,0,-7.27,1.25,8.46,0.04,-0.03,0.06,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,84,0,0,0,0,0,-7.28,1.29,8.47,0.03,-0.03,0.06,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,85,0,0,0,0,0,-7.28,1.34,8.49,0.02,-0.03,0.05,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,86,0,0,0,0,0,-7.29,1.39,8.51,0.02,-0.03,0.04,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,87,0,0,0,0,0,-7.30,1.43,8.53,0.01,-0.03,0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,88,0,0,0,0,0,-7.30,1.44,8.53,0.01,-0.03,0.01,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,89,0,0,0,0,0,-7.30,1.42,8.55,0.01,-0.02,-0.00,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,90,0,0,0,0,0,-7.31,1.40,8.55,0.00,-0.02,-0.02,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,91,0,0,0,0,0,-7.31,1.38,8.55,-0.00,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,92,0,0,0,0,0,-7.31,1.35,8.54,0.00,-0.01,-0.04,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,93,0,0,0,0,0,-7.29,1.32,8.53,-0.01,-0.01,-0.04,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,94,0,0,0,0,0,-7.29,1.29,8.52,-0.00,-0.01,-0.04,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,95,0,0,0,0,0,-7.29,1.26,8.52,0.01,-0.01,-0.04,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,96,0,0,0,0,0,-7.28,1.24,8.52,0.00,-0.01,-0.04,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,97,0,0,0,0,0,-7.27,1.23,8.52,0.01,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,98,0,0,0,0,0,-7.27,1.21,8.53,0.01,-0.01,-0.03,5
6b29e540-87aa-4fbf-8299-a53c63a61dc6_11,99,0,0,0,0,0,-7.27,1.22,8.53,0.01,-0.01,-0.03,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,0,0,0,0,0,0,-7.28,1.24,8.54,-0.00,-0.01,-0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,1,0,0,0,0,0,-7.28,1.26,8.56,-0.00,-0.02,-0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,2,0,0,0,0,0,-7.27,1.27,8.59,0.02,-0.02,-0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,3,0,0,0,0,0,-7.27,1.26,8.61,0.03,-0.02,-0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,4,0,0,0,0,0,-7.27,1.26,8.63,0.01,-0.02,-0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,5,0,0,0,0,0,-7.27,1.28,8.66,-0.00,-0.02,-0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,6,0,0,0,0,0,-7.27,1.27,8.67,0.01,-0.02,-0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,7,0,0,0,0,0,-7.27,1.25,8.69,0.01,-0.02,-0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,8,0,0,0,0,0,-7.28,1.25,8.69,0.01,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,9,0,0,0,0,0,-7.28,1.24,8.70,0.01,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,10,0,0,0,0,0,-7.27,1.22,8.68,0.02,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,11,0,0,0,0,0,-7.27,1.20,8.67,0.02,0.00,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,12,0,0,0,0,0,-7.27,1.20,8.65,0.01,0.00,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,13,0,0,0,0,0,-7.27,1.20,8.62,0.02,0.01,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,14,0,0,0,0,0,-7.27,1.20,8.60,0.02,0.01,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,15,0,0,0,0,0,-7.26,1.21,8.57,0.02,0.01,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,16,0,0,0,0,0,-7.27,1.23,8.55,0.01,0.01,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,17,0,0,0,0,0,-7.27,1.23,8.54,0.02,0.01,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,18,0,0,0,0,0,-7.27,1.24,8.52,0.02,0.00,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,19,0,0,0,0,0,-7.27,1.25,8.51,0.01,-0.00,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,20,0,0,0,0,0,-7.27,1.27,8.53,0.02,-0.01,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,21,0,0,0,0,0,-7.28,1.26,8.54,0.03,-0.01,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,22,0,0,0,0,0,-7.28,1.24,8.54,0.03,-0.01,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,23,0,0,0,0,0,-7.29,1.23,8.55,0.00,-0.02,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,24,0,0,0,0,0,-7.29,1.21,8.57,-0.02,-0.02,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,25,0,0,0,0,0,-7.29,1.19,8.59,-0.03,-0.02,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,26,0,0,0,0,0,-7.29,1.23,8.61,-0.06,-0.03,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,27,0,0,0,0,0,-7.29,1.23,8.62,-0.02,-0.02,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,28,0,0,0,0,0,-7.28,1.21,8.63,-0.01,-0.02,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,29,0,0,0,0,0,-7.28,1.21,8.63,-0.03,-0.02,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,30,0,0,0,0,0,-7.29,1.25,8.62,-0.06,-0.02,0.02,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,31,0,0,0,0,0,-7.30,1.30,8.63,-0.04,-0.02,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,32,0,0,0,0,0,-7.30,1.31,8.64,0.01,-0.01,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,33,0,0,0,0,0,-7.30,1.29,8.63,0.05,-0.01,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,34,0,0,0,0,0,-7.30,1.28,8.63,0.05,-0.00,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,35,0,0,0,0,0,-7.30,1.30,8.63,0.04,-0.00,0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,36,0,0,0,0,0,-7.29,1.29,8.62,0.06,0.00,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,37,0,0,0,0,0,-7.30,1.30,8.62,0.03,-0.00,0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,38,0,0,0,0,0,-7.31,1.31,8.62,0.02,-0.01,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,39,0,0,0,0,0,-7.31,1.32,8.62,0.03,-0.01,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,40,0,0,0,0,0,-7.30,1.28,8.62,0.06,-0.00,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,41,0,0,0,0,0,-7.30,1.24,8.62,0.04,-0.00,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,42,0,0,0,0,0,-7.29,1.24,8.61,-0.02,-0.01,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,43,0,0,0,0,0,-7.29,1.29,8.62,-0.06,-0.02,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,44,0,0,0,0,0,-7.30,1.32,8.62,-0.03,-0.02,-0.00,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,45,0,0,0,0,0,-7.29,1.31,8.61,0.02,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,46,0,0,0,0,0,-7.29,1.27,8.61,0.03,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,47,0,0,0,0,0,-7.28,1.26,8.62,0.00,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,48,0,0,0,0,0,-7.28,1.27,8.63,0.00,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,49,0,0,0,0,0,-7.29,1.28,8.64,0.03,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,50,0,0,0,0,0,-7.29,1.27,8.63,0.05,-0.01,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,51,0,0,0,0,0,-7.29,1.26,8.63,0.05,-0.00,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,52,0,0,0,0,0,-7.28,1.24,8.63,0.05,0.00,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,53,0,0,0,0,0,-7.28,1.25,8.62,0.04,0.00,-0.01,5
5a151fc7-d8a7-4db8-9b05-c382e671c550_12,54,0,0,0,0,0,-7.27,1.25,8.62,0.05,0.00,-0.01,5
