3....2....1.......SAMPLE NUMBER2...
2,2,0,0,0,0,0,-1.52,2.78,0.29,0.86,0.20,-0.44,gestureLabel
2,3,0,0,0,0,0,-1.48,1.61,0.22,0.76,0.39,-0.18,gestureLabel
2,4,0,0,0,0,0,-1.05,0.55,0.15,0.52,0.56,0.09,gestureLabel
2,5,0,0,0,0,0,-0.68,0.08,0.10,-0.00,0.64,0.32,gestureLabel
2,6,0,0,0,0,0,-0.62,0.29,0.10,-0.63,0.67,0.50,gestureLabel
2,7,0,0,0,0,0,-0.68,0.91,0.21,-1.16,0.72,0.68,gestureLabel
2,8,0,0,0,0,0,-0.77,1.69,0.31,-1.62,0.74,0.84,gestureLabel
2,9,0,0,0,0,0,-0.87,2.49,0.40,-1.99,0.81,0.99,gestureLabel
2,10,0,0,0,0,0,-0.81,3.06,0.56,-1.62,0.64,0.70,gestureLabel
2,11,0,0,0,0,0,-0.60,3.48,0.66,-1.25,0.42,0.39,gestureLabel
2,12,0,0,0,0,0,-0.35,3.87,0.69,-0.86,0.19,0.06,gestureLabel
2,13,0,0,0,0,0,-0.37,4.13,0.68,-0.47,-0.02,-0.30,gestureLabel
2,14,0,0,0,0,0,-0.74,4.31,0.65,-0.02,-0.25,-0.63,gestureLabel
2,15,0,0,0,0,0,-1.16,4.13,0.67,0.59,-0.41,-0.90,gestureLabel
2,16,0,0,0,0,0,-1.38,3.44,0.82,1.28,-0.55,-1.10,gestureLabel
2,17,0,0,0,0,0,-1.40,2.37,0.91,1.91,-0.72,-1.27,gestureLabel
2,18,0,0,0,0,0,-1.35,1.19,0.98,2.46,-0.91,-1.43,gestureLabel
2,19,0,0,0,0,0,-1.32,0.14,1.12,2.83,-1.10,-1.57,gestureLabel
2,20,0,0,0,0,0,-1.28,-0.71,1.34,3.03,-1.30,-1.68,gestureLabel
2,21,0,0,0,0,0,-1.35,-1.58,1.75,3.14,-1.42,-1.76,gestureLabel
2,22,0,0,0,0,0,-1.37,-2.81,2.26,3.14,-1.44,-1.77,gestureLabel
2,23,0,0,0,0,0,-1.32,-4.02,2.80,2.81,-1.41,-1.70,gestureLabel
2,24,0,0,0,0,0,-1.28,-4.95,3.34,2.34,-1.35,-1.58,gestureLabel
2,25,0,0,0,0,0,-1.20,-5.89,3.86,2.00,-1.22,-1.42,gestureLabel
2,26,0,0,0,0,0,-1.08,-6.82,4.30,1.61,-1.02,-1.19,gestureLabel
2,27,0,0,0,0,0,-1.00,-7.42,4.65,1.05,-0.78,-0.90,gestureLabel
2,28,0,0,0,0,0,-0.94,-7.61,5.01,0.42,-0.53,-0.56,gestureLabel
2,29,0,0,0,0,0,-0.86,-7.82,5.17,-0.09,-0.29,-0.20,gestureLabel
2,30,0,0,0,0,0,-0.94,-8.10,5.26,-0.52,0.03,0.18,gestureLabel
2,31,0,0,0,0,0,-0.94,-8.16,5.16,-0.94,0.34,0.58,gestureLabel
2,32,0,0,0,0,0,-0.95,-7.68,4.86,-1.40,0.53,0.96,gestureLabel
2,33,0,0,0,0,0,-0.93,-7.00,4.45,-1.65,0.66,1.29,gestureLabel
2,34,0,0,0,0,0,-0.97,-6.37,4.03,-1.79,0.80,1.57,gestureLabel
2,35,0,0,0,0,0,-1.00,-5.39,3.62,-2.08,0.91,1.81,gestureLabel
2,36,0,0,0,0,0,-1.04,-4.18,3.12,-2.30,0.94,1.98,gestureLabel
2,37,0,0,0,0,0,-1.13,-2.84,2.61,-2.45,0.97,2.06,gestureLabel
2,38,0,0,0,0,0,-1.23,-1.61,2.07,-2.52,0.98,2.06,gestureLabel
2,39,0,0,0,0,0,-1.30,-0.25,1.61,-2.51,1.01,1.99,gestureLabel
2,40,0,0,0,0,0,-1.34,1.08,1.19,-2.38,0.96,1.83,gestureLabel
2,41,0,0,0,0,0,-1.46,2.34,0.81,-2.15,0.83,1.60,gestureLabel
2,42,0,0,0,0,0,-1.57,3.41,0.59,-1.79,0.71,1.30,gestureLabel
2,43,0,0,0,0,0,-1.67,4.23,0.49,-1.29,0.60,0.94,gestureLabel
2,44,0,0,0,0,0,-1.70,4.75,0.44,-0.69,0.44,0.56,gestureLabel
2,45,0,0,0,0,0,-1.75,4.75,0.29,0.03,0.31,0.19,gestureLabel
2,46,0,0,0,0,0,-1.81,4.53,0.22,0.69,0.19,-0.20,gestureLabel
2,47,0,0,0,0,0,-1.89,4.07,0.32,1.34,-0.01,-0.58,gestureLabel
2,48,0,0,0,0,0,-1.91,3.31,0.49,1.99,-0.25,-0.92,gestureLabel
2,49,0,0,0,0,0,-1.92,2.47,0.89,2.47,-0.55,-1.20,gestureLabel
2,50,0,0,0,0,0,-1.71,1.70,1.22,2.73,-0.96,-1.46,gestureLabel
2,51,0,0,0,0,0,-1.57,0.43,1.51,2.95,-1.28,-1.67,gestureLabel
2,52,0,0,0,0,0,-1.49,-1.02,1.96,3.09,-1.42,-1.83,gestureLabel
2,53,0,0,0,0,0,-1.38,-2.41,2.51,2.95,-1.54,-1.90,gestureLabel
2,54,0,0,0,0,0,-1.26,-3.57,3.08,2.67,-1.61,-1.88,gestureLabel
2,55,0,0,0,0,0,-1.13,-4.64,3.74,2.30,-1.63,-1.80,gestureLabel
2,56,0,0,0,0,0,-0.99,-5.75,4.33,2.01,-1.57,-1.63,gestureLabel
2,57,0,0,0,0,0,-0.79,-6.93,4.88,1.53,-1.33,-1.36,gestureLabel
2,58,0,0,0,0,0,-0.58,-7.81,5.37,0.86,-1.00,-1.02,gestureLabel
2,59,0,0,0,0,0,-0.42,-8.56,5.64,0.17,-0.55,-0.63,gestureLabel
2,60,0,0,0,0,0,-0.44,-9.00,5.85,-0.55,-0.04,-0.18,gestureLabel
2,61,0,0,0,0,0,-0.47,-8.56,5.85,-1.20,0.38,0.29,gestureLabel
2,62,0,0,0,0,0,-0.55,-7.81,5.46,-1.60,0.70,0.76,gestureLabel
2,63,0,0,0,0,0,-0.67,-7.17,5.09,-1.67,1.06,1.16,gestureLabel
2,64,0,0,0,0,0,-0.66,-6.56,4.55,-1.71,1.27,1.51,gestureLabel
2,65,0,0,0,0,0,-0.65,-5.60,3.71,-1.99,1.34,1.81,gestureLabel
2,66,0,0,0,0,0,-0.65,-4.49,2.93,-2.36,1.37,2.06,gestureLabel
2,67,0,0,0,0,0,-0.70,-3.18,2.33,-2.56,1.39,2.18,gestureLabel
2,68,0,0,0,0,0,-0.67,-1.71,1.90,-2.44,1.30,2.17,gestureLabel
2,69,0,0,0,0,0,-0.68,-0.22,1.28,-2.16,1.07,2.03,gestureLabel
2,70,0,0,0,0,0,-0.88,1.00,0.67,-1.73,0.88,1.82,gestureLabel
2,71,0,0,0,0,0,-1.10,1.67,0.33,-1.21,0.73,1.54,gestureLabel
2,72,0,0,0,0,0,-1.18,2.19,0.32,-0.79,0.55,1.24,gestureLabel
2,73,0,0,0,0,0,-1.25,2.75,0.09,-0.43,0.28,0.90,gestureLabel
2,74,0,0,0,0,0,-1.43,3.13,-0.07,-0.01,0.03,0.51,gestureLabel
2,75,0,0,0,0,0,-1.66,3.10,0.05,0.61,-0.22,0.08,gestureLabel
2,76,0,0,0,0,0,-1.95,3.01,0.16,1.19,-0.56,-0.36,gestureLabel
2,77,0,0,0,0,0,-2.20,3.04,0.30,1.76,-1.00,-0.79,gestureLabel
2,78,0,0,0,0,0,-2.37,2.75,0.45,2.16,-1.52,-1.22,gestureLabel
2,79,0,0,0,0,0,-2.43,1.62,0.94,2.54,-1.86,-1.58,gestureLabel
2,80,0,0,0,0,0,-2.41,-0.00,1.45,2.70,-2.03,-1.80,gestureLabel
2,81,0,0,0,0,0,-2.24,-1.36,2.06,2.48,-2.21,-1.90,gestureLabel
2,82,0,0,0,0,0,-2.03,-2.49,2.69,2.20,-2.31,-1.97,gestureLabel
2,83,0,0,0,0,0,-1.79,-3.67,3.40,1.89,-2.30,-1.99,gestureLabel
2,84,0,0,0,0,0,-1.61,-4.80,4.21,1.52,-2.18,-1.90,gestureLabel
2,85,0,0,0,0,0,-1.44,-5.78,4.98,1.12,-1.93,-1.72,gestureLabel
2,86,0,0,0,0,0,-1.22,-6.76,5.69,0.70,-1.52,-1.43,gestureLabel
2,87,0,0,0,0,0,-1.01,-7.87,6.04,0.28,-1.04,-1.06,gestureLabel
2,88,0,0,0,0,0,-1.00,-8.88,6.25,-0.26,-0.39,-0.58,gestureLabel
2,89,0,0,0,0,0,-1.05,-8.93,6.26,-0.92,0.22,-0.05,gestureLabel
